country_id,year,gov_debt_gdp,external_debt_gdp,fiscal_balance_gdp,current_account_gdp,reserves_months_imports,real_gdp_growth,inflation,real_rate_growth_diff,short_term_debt_reserves,political_stability,true_prob,financial_stress
C001,2021,47.23606366104302,42.273676232567325,-4.115714885548641,-9.739605902262689,3.701654558501075,8.300109924253096,1.4998853347596734,4.020518155238014,0.451646747467719,2.5,0.22425834629691968,0
C001,2022,47.59677879973847,33.040340594534655,-5.571558795171486,-7.276995606069177,4.8563265623438205,12.19359806766305,2.35391188073738,-0.18450805912516843,0.527995457207659,2.5,0.014577529241385079,0
C002,2005,54.959785159713064,36.25484612751873,-4.573885292515774,-0.6406303620858236,5.8289637964494245,-0.005792186282133738,4.609568700604658,-2.290978316757966,0.02,1.4528550055530525,0.009141670743119305,0
C002,2006,39.88672556932882,27.73038028208972,-5.427921375973563,1.2156590902727702,6.299761749627061,1.6678647658313173,3.0722170546547654,-0.3715657015169208,0.02,1.1026945040513996,0.0016168458716464983,0
C002,2007,43.28938088844613,25.77579917676562,-4.777427601471519,1.9438177072797032,5.9775017290185115,5.272764304504845,9.449089820391713,3.520618750406335,0.1172736664888791,0.627647362103795,0.05017886782910191,0
C002,2008,53.388134541808974,27.10792304098589,-3.9144452092941746,-0.16047126360402797,3.667138368111495,-1.1947944497413046,16.16674072060126,4.089681442087123,0.11651091032164795,0.282550476444871,0.31632610220803764,0
C002,2009,50.720679416950816,34.26857470954246,-7.394588386343238,-0.02972639949803016,3.628815784426965,1.9448025372249307,12.04116532475288,1.2242629207732971,0.02,-0.026366264877815238,0.0467277800179433,0
C002,2010,48.13592818499925,25.280307189529076,-7.689485135859126,0.5497409654110594,3.37799064082965,-0.8652812909857848,5.380009741174501,3.0463997495538457,0.21045409229198048,0.40553263803560335,0.048353282237838247,0
C002,2011,48.22741525315916,24.30342486078853,-6.501286347219385,1.0992518079960298,3.637179867244947,-1.2739528032427465,5.25330101820685,0.7141427079119396,0.15620869017617178,0.2981202079133559,0.05064515838789258,0
C002,2012,50.956927875605764,30.73164873857328,-6.714218303986389,-1.793843988208332,3.6576711846479215,-0.4305890545090736,11.098824802528064,2.759903355486976,0.2989496022164197,0.620254283273032,0.053255780461736,0
C002,2013,49.83247772738952,25.725391576147455,-4.935759083171993,-1.4364670728763622,3.5149647949610863,-5.077124469085507,6.596415153291877,0.9336849318277183,0.6577676471490916,1.4032477746152032,0.16281898710957038,0
C002,2014,43.91243948012587,21.50979886348107,-4.142799350812393,1.1613410858225286,3.147478157124953,-2.1718940325025553,7.229600920199358,0.25414784202077345,0.6596260420333099,1.6398293470710543,0.02108785432325309,0
C002,2015,48.67459725048634,16.09781947610775,-4.448128607525502,1.7684089975502668,4.793241379219102,-0.44604842978126125,-0.5063860600350933,-1.0895864089265035,0.6449405464257889,1.5039470931976406,0.021844822442785232,0
C002,2016,64.7176216906633,35.190388790569514,-4.7897442483237205,1.3768673441323176,5.235219721241901,0.5743524793190679,-2.0,1.5752580744336873,0.6532894843759893,1.1698752693653247,0.017745732482672985,0
C002,2017,69.75595927505204,28.610775313772425,-6.629801371870108,0.89349932065517,5.319569801044487,1.560295193038033,1.1018349316878666,4.099721784510587,0.681329293127408,0.6376624860045169,0.08299159332619767,0
C002,2018,71.73187367109422,34.930582640749,-8.820537408299014,4.754442186849505,4.233358977566469,2.623050733583055,10.758380888323206,2.881359753737558,0.738123616954995,0.3855352866486573,0.27102986626125297,0
C002,2019,72.56997720159266,35.09319805564044,-9.96317397071315,2.1685638631579955,3.601953770777448,1.3342153713748743,11.16277890306854,1.6052896189245949,0.662089543273419,0.8613052222852435,0.13665171317824734,0
C002,2020,66.58092308962564,36.072203457671165,-12.421547123034092,-2.213665960523735,4.155662849097674,-1.4064991333789738,11.490118035728413,-1.5049619990046688,0.48357574665053976,1.0029652076740598,0.1477636571749248,0
C002,2021,73.01585458234094,33.59262752016116,-9.38516536306692,-4.385730019969678,6.006290839868705,2.9631104401295554,8.7769350889053,5.1348559907324365,0.5009234344276329,0.8786648332870776,0.35510765704037006,0
C002,2022,79.90452482294153,48.849933232002115,-7.506624952899177,-3.6761058859748403,5.921041377461294,8.462823553741995,3.168079428008344,2.9003152150915192,0.7274690283461661,1.1983570788433486,0.05310241874560579,0
C003,2005,84.64131715357445,21.446922163590973,-7.170300973087683,2.09314764217386,5.4518064769526715,5.990607759960311,15.471418292478287,-3.2875526198780483,0.3904384149417719,-0.5368961560373595,0.0368667576245818,0
C003,2006,85.84689679296936,22.706859398039157,-6.714781742821963,0.676119027867907,6.259882301250993,3.7223603623876977,12.451244474385236,-0.9773190172461814,0.2542693093510603,-0.42412981014637036,0.1903812835232679,0
C003,2007,81.03264735311873,28.26545291695817,-7.645239263621716,1.8978954579127894,5.853589060630515,3.6229925324614904,11.690163688385908,-0.641769079629702,0.15774849675585023,-0.33353151639791856,0.17973929181285525,1
C003,2008,84.0640151917663,25.041872295841905,-7.5724043940712695,3.18483257680048,6.072198234836898,3.604319239943198,8.516463189695463,0.784513237737926,0.2707743140644401,-0.06168508003794421,0.25838657937477816,0
C003,2009,89.6116606879242,31.366895219828447,-10.911139296605521,5.385036499650399,6.474521877137276,3.9530157771104175,8.644554680576087,0.15738749316021183,0.4761763126651959,0.8699128200252725,0.11491074199915098,0
C003,2010,76.60342072230497,10.598630890579635,-8.656659986361115,3.3310100696261995,5.504098070279552,-0.9871282962299803,11.922474566924295,-0.6507587825777764,0.7326037233475826,0.9535937500492709,0.06218696917494551,0
C003,2011,80.07414317742965,12.000856427593092,-9.907104004340752,7.3265446652512445,4.727248135438035,0.03904579133722563,5.327336522635082,-0.402326964336874,0.5108735394424533,0.9668539477763157,0.025299454118598196,0
C003,2012,73.62956759409066,7.702134456492381,-8.790221672390608,4.719865457376501,6.715894038287625,0.28298228092980215,11.430576118663657,-1.792481926400829,0.4667003374281534,1.1258920675670188,0.23166830509452085,0
C003,2013,58.63938689041858,6.906344456892668,-10.527482145342756,5.0213912224312605,5.059420492417148,0.867738974802567,11.703061704902847,-1.949211890120354,0.4942784728721138,1.3347430370235855,0.06594322723118813,0
C003,2014,59.8978242162915,0.32753999819227886,-9.611823314279631,-1.7495646226824286,5.048913073309407,4.5986501482145465,9.275854424685937,-1.2540968531326957,0.6326842612674829,1.4411669411904207,0.05847468198328788,1
C003,2015,72.07431331383506,13.674329704308953,-10.0660552110824,-4.932951982119022,4.788290261416779,2.1110439788518365,12.621779069277615,-0.7624473334753948,0.6341481489128231,1.7752539318169758,0.2201176680539699,0
C003,2016,71.70410146477715,14.308685359906136,-8.962113237263244,-1.231038744555272,4.512505593473668,-1.6082883311928327,10.96730120315302,-0.09976329147110552,0.5079401031600514,1.6501893774850802,0.09430213947672944,0
C003,2017,67.22139465794196,9.2409937348434,-5.611948279631714,7.0126126813478855,4.919409833054276,-1.5536859728846228,11.181530065142333,-3.4172694156242414,0.43671457784638074,1.6086353680324748,0.015067222298061709,0
C003,2018,73.83989582425878,7.936955180273301,-6.472758159331188,9.96454983417142,3.5158706144129646,2.005551759188285,15.815689648631874,-2.9723689388390615,0.475209132404567,1.8382036539422566,0.09520574561817842,0
C003,2019,93.20968398890373,7.224107358919866,-5.105869950868094,6.760945325784293,1.9716790759023992,0.5794623884690564,16.658773607322157,-4.062018876895883,0.5505252158197202,1.5886807417445707,0.144498715176506,1
C003,2020,89.60763652232232,12.950214419652475,-11.260995324788988,4.226696140423352,1.4396945049225907,-6.346344545423859,14.623578533960904,-2.0151908000282623,0.47245990666343174,1.7441323384945748,0.36928060846055305,1
C003,2021,105.32468367211618,7.876575324732379,-7.898297713257163,3.851645701435338,1.9142296420092657,2.0073034237327736,11.26166718011104,-0.9893513996838228,0.8537179866241558,1.9472446513938764,0.16285917520032436,0
C003,2022,99.97536051992374,5.306617585399941,-7.6377596434906225,4.287263634660579,2.4491564306076894,6.663276294723788,11.124076800822136,-3.404036779859135,0.7700138409966564,2.0418613254346814,0.05586035515768944,0
C004,2005,14.640889098885776,26.235900381327383,-2.6623431703916016,-2.5601339333758784,5.120557445709169,4.102707955627444,13.897425969601649,1.9466190594609145,0.5245030779182046,-0.5756146002198583,0.2511838926639251,0
C004,2006,8.006172227242601,16.42338805947063,-0.6042590269060806,-2.507498662903499,5.842290316313585,2.00093216557735,11.819107435973939,0.15249700127946397,0.3342401242096175,-0.38812077910330856,0.02060576348999431,0
C004,2007,5.842348560766002,9.935459768695889,-1.9539619169205384,-1.9279399314741192,6.469069955907781,-0.6810416213799573,18.945763560240866,-0.5402115225923867,0.4206982846968027,-0.1953994766526738,0.012476362063370027,0
C004,2008,5.0,15.873161496669226,-3.238919616680234,2.66837535659085,5.855322391506206,2.259314586935277,18.3702498469972,0.49052137253557604,0.3254785659163524,-0.5173437958967015,0.025270257583467015,0
C004,2009,7.569009089319955,9.931858663639368,-2.489536856504114,6.485740091635471,4.024474817747999,3.8915014089045235,17.565453662218715,0.129474027766597,0.5067164616328612,-0.536270813797273,0.027729748213383754,0
C004,2010,5.0,6.558191279722664,-3.590505149401275,4.834358875025074,4.5553105485174825,1.5524330711992538,16.302481712335805,0.8504212660907314,0.3819662151810815,0.02283259191950049,0.011243662010198423,0
C004,2011,5.0,1.743145535128301,-2.2956295946280867,6.697337648069391,6.339044857969825,1.7516094920893905,20.533202441420922,-1.3311923979764644,0.2934796051258636,0.026005703109791847,0.008464314356137951,0
C004,2012,8.029596695229854,4.414163674392798,-4.826672984509594,1.4193501082272189,5.803017861644423,5.499854882251684,19.090595958622814,-3.891220149782995,0.27179795030032167,0.2114157125488891,0.011925589001058607,0
C004,2013,5.998296714180176,2.065195871560749,-3.865999076216283,6.126691800658412,6.67702638725066,5.384163204315867,11.828383972887979,-0.827987165782363,0.28926914551599825,-0.24082766908363018,0.004774894288734292,0
C004,2014,14.83802484988831,8.84563421222061,-4.673201015073122,3.766312068047124,5.506045162019866,4.861717308294535,19.256202588021342,-2.919368580712303,0.3262461164368068,0.23933386173373522,0.00527279951349829,0
C004,2015,14.656514423005925,12.040912033761291,-4.615096197690758,-2.1557494506517294,5.314914224318239,7.105185112620003,15.103723411889163,-0.9188342749336224,0.18852421063485242,1.0675169348943438,0.008721751025795718,0
C004,2016,15.426867640758388,15.209086519079346,-5.579148925226955,2.1632188202284537,2.8800763293614207,3.2875806524020286,15.171107226417835,0.9503426956751277,0.2797730281975007,0.4423783684792232,0.02309955232811515,0
C004,2017,22.839102100104995,22.21796496958075,-1.1297395364851939,-0.918536842968019,2.880070393874022,4.836159953714492,15.859934987928971,2.9933729291373394,0.5352731899313747,-0.3769072756649208,0.1433182424605744,0
C004,2018,24.700357350929124,19.201403377995355,-1.232197387891984,1.0858670613653099,3.5345712161013267,4.000037169740688,17.960714484739622,-0.09112295066590104,0.3835480324950917,-0.7530404370630339,0.08146273657954001,0
C004,2019,12.631600640412207,24.880179419143513,-1.4658267023601488,0.8570042592246853,4.1335386723089025,7.740311058986146,13.380459506781841,3.747099563924367,0.4768634431607564,-0.7141982049692337,0.04071483638137465,0
C004,2020,11.13111692089272,11.628540668851102,-3.1447864650650543,1.3113838531507693,4.185279450794494,5.1493613988224265,9.4818818228139,3.893069157638765,0.2023898487305673,-0.4542649318331662,0.17214968835526165,0
C004,2021,33.081447013006006,15.517055092123114,-0.560140807758776,-1.3552250660970688,3.818614295736442,7.257872828858514,6.20378854324529,1.3227927555890957,0.33091011055842,-0.41095468732822427,0.07179087752805284,0
C004,2022,31.26049941189673,14.481336244417722,-3.075667115927846,-0.29080443465972294,5.512163328010248,9.318552612195207,5.532721128836478,0.6326017227488304,0.5127127135048053,-0.4478689271934987,0.006971877940907145,0
C005,2005,38.78078722224883,25.9025180869546,-6.304166848058468,-1.2268513464866855,5.597645519437532,-1.081683252947186,-2.0,-2.930447251387392,0.7467085772384028,-1.1618179737519592,0.02710770833538585,0
C005,2006,34.279013004266325,26.7472391149871,-7.59907524413285,-3.594064671396151,4.83228747664455,-4.193916541419998,-2.0,-4.1888889482842675,0.880667261576955,-0.9269339302126671,0.19085791699121338,0
C005,2007,41.35397283436788,35.28024191450025,-5.9786656426046925,-4.945827865877824,6.460955454259375,-0.8367244700277263,-2.0,-7.004025486794172,0.6315666757837533,-1.2073781592357795,0.038676691482607294,0
C005,2008,36.15418846274975,35.125242162737266,-7.771181680283712,-0.5921909959580849,6.195270675337601,-2.944565864556421,-2.0,-3.529028074155036,0.4410415272213064,-1.551589746296427,0.13720328352660016,0
C005,2009,37.001139862087214,38.72346583233574,-8.749471601023536,-0.07336669208710256,6.396911068930272,-5.136258638334845,-2.0,-2.4091973839142264,0.32951584683499624,-1.8905906877570107,0.09985284682041212,0
C005,2010,33.12722554662979,30.84087217413587,-7.077504205628743,0.2755713646550231,7.169074227678484,1.0620256108850032,-0.4859740638348766,-1.3976001706726089,0.27735799143670115,-1.5247792783024225,0.027723741617615424,1
C005,2011,39.790027755150305,37.396598205543775,-9.598136679477697,0.5715432489201114,7.280647422721043,-2.9622563008795715,3.3893657364070666,1.3463807763547746,0.1453372411318113,-1.7162057069419623,0.08473264348147042,1
C005,2012,44.24767527357791,43.77153731688306,-7.900866560911393,-1.8368579231298674,6.466144494267931,-1.631379699164308,9.083853973309143,-1.3410937287189142,0.2332195296475954,-1.889457938999279,0.21378054094072726,0
C005,2013,40.212402386503356,36.17681752743594,-4.401692546793491,0.9758074419687266,8.480124794923759,-1.817668742503614,7.795455658400931,-0.43643785052884243,0.4060938118739048,-1.6441020898279337,0.049762251317189914,0
C005,2014,31.168976698251484,29.612733950733677,-8.813782260693877,-1.239968267745168,7.927231901983071,-3.670946262435633,6.1597947232020935,-2.08950843491588,0.33566553871299926,-2.266219434073541,0.06932474184367028,0
C005,2015,32.27843521817002,25.538506632818766,-11.28819220219885,1.7696172973576956,9.286371292555673,0.5809900971573367,2.1839756977448914,0.32703871660762207,0.3932980419360374,-1.7152745688261524,0.11532021530545769,0
C005,2016,34.553316108105,29.184980448658244,-11.920422929852059,2.288722864886002,6.759589749036183,-0.7710116837098068,2.0430277251121343,-0.42642878498332415,0.3321169067707211,-2.4584344228746633,0.11245061069211276,0
C005,2017,42.81501640063862,30.226693342541175,-13.098974331210794,1.8483682071125858,5.874818772037926,0.04943808160898505,4.0379867240285545,-6.038392276529602,0.49145496428615804,-2.5,0.14306522654638526,1
C005,2018,46.12725800490632,33.13315364890091,-15.28558796552327,-2.067027859810055,7.1400575929693755,0.4243258558012205,5.24873165683773,-3.5427736205536196,0.5157585389182059,-2.5,0.06576910714934883,1
C005,2019,55.699190219069166,43.7710884717673,-11.447824970428641,1.7210893066269568,3.9363815353049874,-3.4754178358274936,7.186529886530017,-2.0435705842165106,0.42227659917036653,-2.5,0.8372644959995139,0
C005,2020,50.644834247917935,34.66980832482897,-15.215529275930487,2.33454508444863,6.12514932188701,-8.690206056499271,4.490607390304724,-1.267157867872325,0.33625072132284894,-1.906332112261423,0.3604631849976577,0
C005,2021,72.43834909646772,44.16955683156759,-9.681777020285422,2.5022708813514725,6.317071080667326,-1.1058353213440268,3.9937029262048194,-0.9901231615380109,0.3883632788806043,-2.2006974680204197,0.3976368459636184,1
C005,2022,67.8075925273139,38.7151657376765,-10.216398157027369,-1.3013266999327526,5.415190583993067,-0.7130778949138222,-2.0,1.578334925812569,0.5083095531288352,-1.4064483958321872,0.5624170576968344,0
C006,2005,50.121941235622664,34.082180106492785,-0.3442500882160733,-2.7764734526270365,0.2,8.793650558612592,3.0514654815248834,-6.8953960908228,0.4781780115207671,0.5068609884186731,0.037790131945490524,0
C006,2006,46.088473435648865,53.33635614425359,-2.7963111538385865,0.9049279766406846,0.2,2.7031776211840612,3.3274353097033504,-4.66884990569608,0.22853249724447283,0.617409872183707,0.12461832270816935,0
C006,2007,51.48293843679882,53.06869287667162,-5.688574516553677,4.948691739252699,0.2,2.278174860998228,-1.1036840590989492,-0.959689570633564,0.15747392441164298,0.367732661805943,0.11803863344005135,0
C006,2008,54.185023438320606,65.94525883706608,-0.25091277182477345,4.981971368882186,0.2,3.4073031613284424,1.157749482797849,1.2449035040667846,0.43895183937375254,0.8364774103061409,0.1455803315786248,0
C006,2009,56.38688362784538,71.46501433893604,-3.2890886025021775,2.8497955479848143,0.2,4.892971941194832,3.3257126100153984,0.31298679086910064,0.4468674705001005,0.4282050049836934,0.32170147469497595,1
C006,2010,62.83438675765496,63.604867141171866,-2.8754072346090926,4.158416593808443,0.9911169359455096,3.7980151540280453,7.537263196072155,-1.0733199611633144,0.5986304553003401,0.26643210707215714,0.24645972883839382,0
C006,2011,47.962951686634824,56.260568298393096,-3.3831110300064853,1.1123738032432966,1.8987301544682822,2.2413613818194325,5.672153855035948,-1.1622634179886073,0.5989928272076624,0.19905222253223298,0.36867899433659246,0
C006,2012,47.69530189553157,52.867113252084025,-5.115962042003583,-3.7857053315353872,1.6957154764588522,7.517623095609003,0.03976068799139032,-2.834524565264426,0.37850418650362927,0.3561125154046594,0.1403355666185135,0
C006,2013,47.21687469897326,61.61455563133758,-5.4826886999895565,-0.9847076813181739,0.2,10.319581349003666,3.7653384912653185,-2.0363300118658785,0.3930462573484834,0.6846480438096363,0.12090671747037739,0
C006,2014,41.13204909687219,59.894177322492446,-4.7241587708552855,-0.2724264580529732,0.2,13.853641548126674,4.1063122633513425,0.5534974933270669,0.4336080942418431,0.9898355237208325,0.15620489606228155,0
C006,2015,34.22069691145532,44.366235921412375,-2.0053501679926677,2.1108895242312338,0.41854444486680875,10.849141740279748,3.6744383787417334,0.4182317225457345,0.4606762620327349,1.033280322838397,0.01493650636612422,0
C006,2016,61.52121960767576,58.8664262827632,-1.2638808502401733,3.776376136193398,0.2,6.067290268087687,2.1992544836247343,0.7207729011941241,0.2523348371770045,1.1710434999517283,0.11632964675168947,1
C006,2017,72.41959611059703,55.60274855806112,-2.887624689696267,4.660429870987616,0.6690508819852228,4.939913532615974,4.289355505831285,-0.8392673529263045,0.3876025421483648,0.884499284198988,0.22441149009322842,0
C006,2018,59.94096462789911,56.501402848639394,-5.732108774989413,5.0572426396818715,0.38156983838359076,2.9173223006794364,3.0557949831517286,-0.8676191980855876,0.3685807339634228,0.4496510755665001,0.41152742833743877,0
C006,2019,60.90378334412536,57.33438479254998,-4.017421998643609,9.059719063051428,1.890924012821556,6.5248245609581605,3.5422231894203775,-0.4641288475104458,0.49075986923227305,1.1971650415729678,0.08322078772749618,0
C006,2020,74.49262934190799,73.82410093887079,-4.974396532398901,8.457361874218995,1.4834249774610486,1.7591919874665072,10.456004517753907,2.272108625235777,0.3080886267275945,1.5301326730672042,0.6676181716696905,1
C006,2021,69.89641462947638,64.0428595169482,-4.640168433148955,8.86187147280081,0.8621250240072847,8.316244861414472,5.990238370759001,-0.05277817999851042,0.28753942208754424,1.7604244468931531,0.1819310953919391,0
C006,2022,62.7989736615955,53.76131716666961,-2.022172278297805,5.1029283058338955,0.2,9.281480446362618,17.00576979215198,-3.200706981461024,0.28846568678489204,1.995968930749802,0.04575310303505139,0
C007,2005,50.89637740782205,13.758490248640463,-2.306985315315156,-11.239198140656413,1.810301398291375,4.465153784186116,24.15141626557608,-4.055685872394798,0.4835585274510791,-0.9084588308570872,0.15026079319973773,0
C007,2006,49.506358120975,3.0708908601491416,-0.5260409601546918,-8.687675259995556,1.9938656879618872,2.7699060373551605,6.690166046825446,-2.0023666037043535,0.3750312654901806,-1.1746094469444137,0.04628616324435265,0
C007,2007,59.85323836144747,14.254494553986767,-3.08465601595665,-9.914847253385005,4.750425211847684,6.626214301178379,6.121573215263364,-2.518477092087553,0.46542540146090444,-1.437698906795109,0.10746460574213693,0
C007,2008,59.08383627161363,30.33249238910976,-3.729910369046854,-7.265851402819287,5.7093424485568285,3.9845657336047045,12.7022738440543,-2.182959832598114,0.4185118868604495,-1.4646548613955956,0.033511745485611394,0
C007,2009,60.10083688947364,40.600416744381036,-3.8155387648231582,-4.367377642571788,4.8737734167449505,2.6072047579053015,15.28527108045019,-4.896406491309923,0.41486091378046813,-0.9685430268433011,0.05460960336158939,0
C007,2010,72.39621073583332,49.74249303272716,-3.8761414095247617,-4.162941679053556,3.9328486164106344,3.2295413993572284,19.45188087723998,-6.422654712894927,0.44515121761027854,-1.4212691126257515,0.13141180537976835,0
C007,2011,67.3276744748878,44.03637193586552,-4.362587765635445,-1.2306438586311286,1.0190670418294,3.687945227326799,16.10340288321681,-5.492474363016666,0.5649059885108902,-1.3228356540769708,0.11085816132330413,0
C007,2012,60.276381436483746,44.2691109554357,-3.9667697579457193,-3.871387205299385,0.2,4.932218882588898,20.300715185708636,-5.854570927804885,0.5945646827032234,-1.8817312106755781,0.14242077711138323,0
